symptom_name;disease_common_name
back pain;polycystic ovary syndrome
back pain;germ cell cancer
back pain;malignant mesothelioma
back pain;bone cancer
back pain;bile duct cancer
back pain;gallbladder cancer
back pain;adrenal gland cancer
back pain;testicular cancer
back pain;peripheral nervous system neoplasm
back pain;vascular cancer
back pain;urinary bladder cancer
back pain;paget's disease of bone
back pain;psoriatic arthritis
back pain;gout
back pain;sclerosing cholangitis
back pain;celiac disease
back pain;pancreatitis
back pain;behcet's disease
back pain;periodontitis
back pain;glaucoma
back pain;membranous glomerulonephritis
back pain;dilated cardiomyopathy
back pain;abdominal aortic aneurysm
back pain;thoracic aortic aneurysm
back pain;primary biliary cirrhosis
low back pain;breast cancer
low back pain;colon cancer
low back pain;skin cancer
low back pain;osteoporosis
low back pain;rheumatoid arthritis
low back pain;alzheimer's disease
low back pain;coronary artery disease
low back pain;atherosclerosis
low back pain;hypertension
low back pain;type 2 diabetes mellitus
low back pain;obesity
low back pain;uterine fibroid
low back pain;muscle cancer
low back pain;malignant glioma
low back pain;melanoma
low back pain;retroperitoneal cancer
low back pain;stomach cancer
low back pain;pancreatic cancer
low back pain;ovarian cancer
low back pain;brain cancer
low back pain;meningioma
low back pain;spinal cancer
low back pain;uterine cancer
low back pain;prostate cancer
low back pain;kidney cancer
low back pain;ankylosing spondylitis
low back pain;ulcerative colitis
low back pain;crohn's disease
low back pain;asthma
low back pain;chronic obstructive pulmonary disease
low back pain;multiple sclerosis
low back pain;parkinson's disease
low back pain;migraine
low back pain;graves' disease
low back pain;chronic kidney failure
low back pain;anemia
low back pain;systemic lupus erythematosus
low back pain;bipolar disorder
low back pain;endogenous depression
low back pain;germ cell cancer
low back pain;malignant mesothelioma
low back pain;bone cancer
low back pain;adrenal gland cancer
low back pain;testicular cancer
low back pain;ocular cancer
low back pain;peripheral nervous system neoplasm
low back pain;ureter cancer
low back pain;urinary bladder cancer
low back pain;paget's disease of bone
low back pain;psoriatic arthritis
low back pain;gout
low back pain;celiac disease
low back pain;pancreatitis
low back pain;behcet's disease
low back pain;membranous glomerulonephritis
low back pain;abdominal aortic aneurysm
low back pain;thoracic aortic aneurysm
facial pain;breast cancer
facial pain;skin cancer
facial pain;osteoporosis
facial pain;rheumatoid arthritis
facial pain;coronary artery disease
facial pain;hypertension
facial pain;systemic scleroderma
facial pain;type 2 diabetes mellitus
facial pain;obesity
facial pain;leprosy
facial pain;malignant glioma
facial pain;melanoma
facial pain;liver cancer
facial pain;head and neck cancer
facial pain;brain cancer
facial pain;meningioma
facial pain;spinal cancer
facial pain;mediastinal cancer
facial pain;thymus cancer
facial pain;prostate cancer
facial pain;ankylosing spondylitis
facial pain;asthma
facial pain;multiple sclerosis
facial pain;parkinson's disease
facial pain;epilepsy syndrome
facial pain;migraine
facial pain;chronic kidney failure
facial pain;endogenous depression
facial pain;schizophrenia
facial pain;testicular cancer
facial pain;urinary bladder cancer
facial pain;psoriatic arthritis
facial pain;cleft lip
facial pain;periodontitis
facial pain;dental caries
facial pain;intracranial aneurysm
facial pain;glaucoma
facial pain;age related macular degeneration
facial pain;barrett's esophagus
facial pain;salivary gland cancer
headache;acquired immunodeficiency syndrome
headache;breast cancer
headache;skin cancer
headache;osteoporosis
headache;rheumatoid arthritis
headache;alzheimer's disease
headache;coronary artery disease
headache;hypertension
headache;systemic scleroderma
headache;vitiligo
headache;type 2 diabetes mellitus
headache;metabolic syndrome x
headache;obesity
headache;leprosy
headache;hepatitis b
headache;malaria
headache;uterine fibroid
headache;malignant glioma
headache;melanoma
headache;retroperitoneal cancer
headache;esophageal cancer
headache;rectum cancer
headache;stomach cancer
headache;liver cancer
headache;pancreatic cancer
headache;ovarian cancer
headache;head and neck cancer
headache;larynx cancer
headache;hematologic cancer
headache;brain cancer
headache;meningioma
headache;spinal cancer
headache;mediastinal cancer
headache;uterine cancer
headache;prostate cancer
headache;kidney cancer
headache;ankylosing spondylitis
headache;ulcerative colitis
headache;crohn's disease
headache;asthma
headache;chronic obstructive pulmonary disease
headache;multiple sclerosis
headache;parkinson's disease
headache;epilepsy syndrome
headache;migraine
headache;amyotrophic lateral sclerosis
headache;restless legs syndrome
headache;graves' disease
headache;chronic kidney failure
headache;kawasaki disease
headache;anemia
headache;systemic lupus erythematosus
headache;alopecia areata
headache;type 1 diabetes mellitus
headache;hypothyroidism
headache;panic disorder
headache;bipolar disorder
headache;endogenous depression
headache;schizophrenia
headache;polycystic ovary syndrome
headache;germ cell cancer
headache;bone cancer
headache;gallbladder cancer
headache;adrenal gland cancer
headache;testicular cancer
headache;ocular cancer
headache;peripheral nervous system neoplasm
headache;vulva cancer
headache;ureter cancer
headache;urinary bladder cancer
headache;paget's disease of bone
headache;sclerosing cholangitis
headache;celiac disease
headache;pancreatitis
headache;behcet's disease
headache;cleft lip
headache;periodontitis
headache;dental caries
headache;idiopathic pulmonary fibrosis
headache;intracranial aneurysm
headache;creutzfeldt-jakob disease
headache;glaucoma
headache;age related macular degeneration
headache;membranous glomerulonephritis
headache;focal segmental glomerulosclerosis
headache;dilated cardiomyopathy
headache;abdominal aortic aneurysm
headache;thoracic aortic aneurysm
headache;atopic dermatitis
headache;attention deficit hyperactivity disorder
headache;autistic disorder
headache;primary biliary cirrhosis
headache;otosclerosis
headache;gilles de la tourette syndrome
headache;narcolepsy
headache;refractive error
headache;barrett's esophagus
headache;salivary gland cancer
neck pain;acquired immunodeficiency syndrome
neck pain;skin cancer
neck pain;osteoporosis
neck pain;rheumatoid arthritis
neck pain;coronary artery disease
neck pain;atherosclerosis
neck pain;hypertension
neck pain;systemic scleroderma
neck pain;type 2 diabetes mellitus
neck pain;obesity
neck pain;melanoma
neck pain;head and neck cancer
neck pain;brain cancer
neck pain;meningioma
neck pain;spinal cancer
neck pain;prostate cancer
neck pain;kidney cancer
neck pain;ankylosing spondylitis
neck pain;ulcerative colitis
neck pain;asthma
neck pain;chronic obstructive pulmonary disease
neck pain;parkinson's disease
neck pain;migraine
neck pain;kawasaki disease
neck pain;anemia
neck pain;systemic lupus erythematosus
neck pain;panic disorder
neck pain;bipolar disorder
neck pain;endogenous depression
neck pain;schizophrenia
neck pain;bone cancer
neck pain;urinary bladder cancer
neck pain;psoriatic arthritis
neck pain;pancreatitis
neck pain;behcet's disease
neck pain;intracranial aneurysm
neck pain;glaucoma
neck pain;thoracic aortic aneurysm
neuralgia;acquired immunodeficiency syndrome
neuralgia;breast cancer
neuralgia;colon cancer
neuralgia;skin cancer
neuralgia;osteoporosis
neuralgia;rheumatoid arthritis
neuralgia;coronary artery disease
neuralgia;hypertension
neuralgia;systemic scleroderma
neuralgia;type 2 diabetes mellitus
neuralgia;obesity
neuralgia;leprosy
neuralgia;uterine fibroid
neuralgia;muscle cancer
neuralgia;malignant glioma
neuralgia;retroperitoneal cancer
neuralgia;rectum cancer
neuralgia;pancreatic cancer
neuralgia;ovarian cancer
neuralgia;head and neck cancer
neuralgia;larynx cancer
neuralgia;brain cancer
neuralgia;meningioma
neuralgia;spinal cancer
neuralgia;uterine cancer
neuralgia;prostate cancer
neuralgia;kidney cancer
neuralgia;ankylosing spondylitis
neuralgia;asthma
neuralgia;multiple sclerosis
neuralgia;parkinson's disease
neuralgia;epilepsy syndrome
neuralgia;migraine
neuralgia;restless legs syndrome
neuralgia;chronic kidney failure
neuralgia;systemic lupus erythematosus
neuralgia;type 1 diabetes mellitus
neuralgia;hypothyroidism
neuralgia;bipolar disorder
neuralgia;endogenous depression
neuralgia;schizophrenia
neuralgia;malignant mesothelioma
neuralgia;bone cancer
neuralgia;peripheral nervous system neoplasm
neuralgia;paget's disease of bone
neuralgia;pancreatitis
neuralgia;glaucoma
neuralgia;abdominal aortic aneurysm
neuralgia;primary biliary cirrhosis
neuralgia, postherpetic;rheumatoid arthritis
neuralgia, postherpetic;hematologic cancer
neuralgia, postherpetic;epilepsy syndrome
neuralgia, postherpetic;migraine
sciatica;breast cancer
sciatica;skin cancer
sciatica;osteoporosis
sciatica;rheumatoid arthritis
sciatica;systemic scleroderma
sciatica;type 2 diabetes mellitus
sciatica;obesity
sciatica;uterine fibroid
sciatica;muscle cancer
sciatica;melanoma
sciatica;retroperitoneal cancer
sciatica;stomach cancer
sciatica;liver cancer
sciatica;pancreatic cancer
sciatica;ovarian cancer
sciatica;brain cancer
sciatica;meningioma
sciatica;spinal cancer
sciatica;uterine cancer
sciatica;prostate cancer
sciatica;kidney cancer
sciatica;ankylosing spondylitis
sciatica;ulcerative colitis
sciatica;crohn's disease
sciatica;asthma
sciatica;multiple sclerosis
sciatica;parkinson's disease
sciatica;epilepsy syndrome
sciatica;migraine
sciatica;chronic kidney failure
sciatica;systemic lupus erythematosus
sciatica;endogenous depression
sciatica;malignant mesothelioma
sciatica;bone cancer
sciatica;peripheral nervous system neoplasm
sciatica;paget's disease of bone
sciatica;psoriatic arthritis
sciatica;gout
sciatica;behcet's disease
sciatica;membranous glomerulonephritis
sciatica;abdominal aortic aneurysm
pain, intractable;acquired immunodeficiency syndrome
pain, intractable;breast cancer
pain, intractable;colon cancer
pain, intractable;skin cancer
pain, intractable;osteoporosis
pain, intractable;rheumatoid arthritis
pain, intractable;alzheimer's disease
pain, intractable;coronary artery disease
pain, intractable;hypertension
pain, intractable;systemic scleroderma
pain, intractable;type 2 diabetes mellitus
pain, intractable;leprosy
pain, intractable;uterine fibroid
pain, intractable;muscle cancer
pain, intractable;melanoma
pain, intractable;retroperitoneal cancer
pain, intractable;esophageal cancer
pain, intractable;rectum cancer
pain, intractable;stomach cancer
pain, intractable;liver cancer
pain, intractable;pancreatic cancer
pain, intractable;ovarian cancer
pain, intractable;head and neck cancer
pain, intractable;larynx cancer
pain, intractable;brain cancer
pain, intractable;spinal cancer
pain, intractable;thymus cancer
pain, intractable;uterine cancer
pain, intractable;prostate cancer
pain, intractable;kidney cancer
pain, intractable;ankylosing spondylitis
pain, intractable;asthma
pain, intractable;multiple sclerosis
pain, intractable;parkinson's disease
pain, intractable;epilepsy syndrome
pain, intractable;migraine
pain, intractable;amyotrophic lateral sclerosis
pain, intractable;restless legs syndrome
pain, intractable;chronic kidney failure
pain, intractable;type 1 diabetes mellitus
pain, intractable;endogenous depression
pain, intractable;schizophrenia
pain, intractable;germ cell cancer
pain, intractable;malignant mesothelioma
pain, intractable;bone cancer
pain, intractable;bile duct cancer
pain, intractable;gallbladder cancer
pain, intractable;adrenal gland cancer
pain, intractable;testicular cancer
pain, intractable;ocular cancer
pain, intractable;peripheral nervous system neoplasm
pain, intractable;vulva cancer
pain, intractable;urinary bladder cancer
pain, intractable;paget's disease of bone
pain, intractable;psoriatic arthritis
pain, intractable;pancreatitis
pain, intractable;behcet's disease
pain, intractable;idiopathic pulmonary fibrosis
pain, intractable;abdominal aortic aneurysm
facial paralysis;acquired immunodeficiency syndrome
facial paralysis;breast cancer
facial paralysis;skin cancer
facial paralysis;osteoporosis
facial paralysis;rheumatoid arthritis
facial paralysis;coronary artery disease
facial paralysis;hypertension
facial paralysis;systemic scleroderma
facial paralysis;type 2 diabetes mellitus
facial paralysis;leprosy
facial paralysis;hepatitis b
facial paralysis;muscle cancer
facial paralysis;malignant glioma
facial paralysis;melanoma
facial paralysis;stomach cancer
facial paralysis;liver cancer
facial paralysis;pancreatic cancer
facial paralysis;ovarian cancer
facial paralysis;head and neck cancer
facial paralysis;larynx cancer
facial paralysis;brain cancer
facial paralysis;meningioma
facial paralysis;spinal cancer
facial paralysis;mediastinal cancer
facial paralysis;thymus cancer
facial paralysis;uterine cancer
facial paralysis;prostate cancer
facial paralysis;kidney cancer
facial paralysis;ankylosing spondylitis
facial paralysis;asthma
facial paralysis;multiple sclerosis
facial paralysis;parkinson's disease
facial paralysis;epilepsy syndrome
facial paralysis;migraine
facial paralysis;amyotrophic lateral sclerosis
facial paralysis;graves' disease
facial paralysis;chronic kidney failure
